canonical_perturbation,direction,rank,gene_id,gene_name,effect
MAP2K6,down,5,ENSG00000198695,MT-ND6,-0.17602065556209925
MAP2K6,down,6,ENSG00000103490,PYCARD,-0.16917836631929745
MAP2K6,down,7,ENSG00000182871,COL18A1,-0.1645459470180171
MAP2K6,down,8,ENSG00000136732,GYPC,-0.15533099891205504
MAP2K6,down,9,ENSG00000069011,PITX1,-0.15290590936785478
MAP2K6,down,10,ENSG00000167641,PPP1R14A,-0.14902177817428275
MAP4K3,up,1,ENSG00000130656,HBZ,0.3793175125858443
MAP4K3,up,2,ENSG00000250361,GYPB,0.20805301333419676
MAP4K3,up,3,ENSG00000251562,MALAT1,0.17647844621764297
MAP4K3,up,4,ENSG00000120833,SOCS2,0.16453120359008006
MAP4K3,up,5,ENSG00000245532,NEAT1,0.16227681573497493
MAP4K3,up,6,ENSG00000158578,ALAS2,0.16152117399593244
MAP4K3,up,7,ENSG00000144591,GMPPA,0.15516931076175994
MAP4K3,up,8,ENSG00000196565,HBG2,0.1466085350260652
MAP4K3,up,9,ENSG00000170180,GYPA,0.14077260044856044
MAP4K3,up,10,ENSG00000196628,TCF4,0.1163187146179504
MAP4K3,down,1,ENSG00000116161,CACYBP,-0.20398384530182928
MAP4K3,down,2,ENSG00000135047,CTSL,-0.18880861516651434
MAP4K3,down,3,ENSG00000164687,FABP5,-0.18231775666587643
MAP4K3,down,4,ENSG00000151287,TEX30,-0.17846576382928425
MAP4K3,down,5,ENSG00000026025,VIM,-0.15784122148598173
MAP4K3,down,6,ENSG00000227706,RP11-301G19.1,-0.15194825993739206
MAP4K3,down,7,ENSG00000213719,CLIC1,-0.1490108208074003
MAP4K3,down,8,ENSG00000142227,EMP3,-0.14221002686101247
MAP4K3,down,9,ENSG00000231312,AC007246.3,-0.1416273082272845
MAP4K3,down,10,ENSG00000143851,PTPN7,-0.1350694458389988
MAP4K5,up,1,ENSG00000130656,HBZ,0.4081938706569927
MAP4K5,up,2,ENSG00000250361,GYPB,0.26272346186659307
MAP4K5,up,3,ENSG00000196565,HBG2,0.25185339558609715
MAP4K5,up,4,ENSG00000158578,ALAS2,0.20510722239536774
MAP4K5,up,5,ENSG00000144591,GMPPA,0.19089641773802973
MAP4K5,up,6,ENSG00000213934,HBG1,0.15522552524070254
MAP4K5,up,7,ENSG00000251562,MALAT1,0.14345748554904936
MAP4K5,up,8,ENSG00000147689,FAM83A,0.1343741208174992
MAP4K5,up,9,ENSG00000104765,BNIP3L,0.1213696358393956
MAP4K5,up,10,ENSG00000133639,BTG1,0.12101948150397641
MAP4K5,down,1,ENSG00000143851,PTPN7,-0.190971021433131
MAP4K5,down,2,ENSG00000069482,GAL,-0.16211087819000797
MAP4K5,down,3,ENSG00000163191,S100A11,-0.14797853652701126
MAP4K5,down,4,ENSG00000205542,TMSB4X,-0.1446215124502085
MAP4K5,down,5,ENSG00000147065,MSN,-0.14289453640762317
MAP4K5,down,6,ENSG00000070010,UFD1L,-0.1413837986940046
MAP4K5,down,7,ENSG00000164104,HMGB2,-0.13713773212735356
MAP4K5,down,8,ENSG00000136490,LIMD2,-0.1350098095434421
MAP4K5,down,9,ENSG00000239672,NME1,-0.13471455637170873
MAP4K5,down,10,ENSG00000142669,SH3BGRL3,-0.13315054481470562
MAP7D1,up,1,ENSG00000116871,MAP7D1,1.0648255036545615
MAP7D1,up,2,ENSG00000041357,PSMA4,0.18843114811448433
MAP7D1,up,3,ENSG00000008018,PSMB1,0.18760698475155244
MAP7D1,up,4,ENSG00000170315,UBB,0.16858658113864922
MAP7D1,up,5,ENSG00000117450,PRDX1,0.16402732979584178
MAP7D1,up,6,ENSG00000111057,KRT18,0.16273801610232258
MAP7D1,up,7,ENSG00000135404,CD63,0.1624068125662686
MAP7D1,up,8,ENSG00000111229,ARPC3,0.1546845497835767
MAP7D1,up,9,ENSG00000111716,LDHB,0.14449045773149297
MAP7D1,up,10,ENSG00000092841,MYL6,0.14264483683005036
MAP7D1,down,1,ENSG00000198888,MT-ND1,-0.12663691497004076
MAP7D1,down,2,ENSG00000198727,MT-CYB,-0.11097870511496116
MAP7D1,down,3,ENSG00000197061,HIST1H4C,-0.11048430191388481
MAP7D1,down,4,ENSG00000198168,SVIP,-0.10707689391652561
MAP7D1,down,5,ENSG00000198886,MT-ND4,-0.10513186683435716
MAP7D1,down,6,ENSG00000198938,MT-CO3,-0.10275152439353485
MAP7D1,down,7,ENSG00000187837,HIST1H1C,-0.10117385595559131
MAP7D1,down,8,ENSG00000182871,COL18A1,-0.09694148329231735
MAP7D1,down,9,ENSG00000227706,RP11-301G19.1,-0.09535982681408692
MAP7D1,down,10,ENSG00000266976,AC079466.1,-0.09389824028983446
MAPK1,up,1,ENSG00000204472,AIF1,1.151069733652224
MAPK1,up,2,ENSG00000142669,SH3BGRL3,0.9948121483144439
MAPK1,up,3,ENSG00000205542,TMSB4X,0.8178383952420635
MAPK1,up,4,ENSG00000111348,ARHGDIB,0.7698945351846477
MAPK1,up,5,ENSG00000213654,GPSM3,0.7322295698800214
MAPK1,up,6,ENSG00000130755,GMFG,0.7311180409166667
MAPK1,up,7,ENSG00000169442,CD52,0.6972952099317281
MAPK1,up,8,ENSG00000185201,IFITM2,0.6846171771047321
MAPK1,up,9,ENSG00000163191,S100A11,0.597231735736768
MAPK1,up,10,ENSG00000125148,MT2A,0.5793303180291418
MAPK1,down,1,ENSG00000196565,HBG2,-1.2040433599608753
MAPK1,down,2,ENSG00000130656,HBZ,-0.9050118041388058
MAPK1,down,3,ENSG00000069482,GAL,-0.6757179915156355
MAPK1,down,4,ENSG00000130208,APOC1,-0.6266407594906334
MAPK1,down,5,ENSG00000213934,HBG1,-0.6156868320859752
MAPK1,down,6,ENSG00000250361,GYPB,-0.4637933200190316
MAPK1,down,7,ENSG00000178104,PDE4DIP,-0.45104435512861973
MAPK1,down,8,ENSG00000130203,APOE,-0.440372974684998
MAPK1,down,9,ENSG00000266976,AC079466.1,-0.4022965082389564
MAPK1,down,10,ENSG00000110492,MDK,-0.379521595177847
MEIS1,up,1,ENSG00000196565,HBG2,0.44492499001827235
MEIS1,up,2,ENSG00000250361,GYPB,0.4150361075810066
MEIS1,up,3,ENSG00000170180,GYPA,0.26575483939590516
MEIS1,up,4,ENSG00000251562,MALAT1,0.2504682032441856
MEIS1,up,5,ENSG00000245532,NEAT1,0.2494569138251001
MEIS1,up,6,ENSG00000223609,HBD,0.2277129594208917
MEIS1,up,7,ENSG00000213934,HBG1,0.2127996930777586
MEIS1,up,8,ENSG00000136732,GYPC,0.21163267240859915
MEIS1,up,9,ENSG00000185420,SMYD3,0.1819792934094267
MEIS1,up,10,ENSG00000197465,GYPE,0.16566560007926995
MEIS1,down,1,ENSG00000185198,PRSS57,-0.29961422870755827
MEIS1,down,2,ENSG00000130208,APOC1,-0.26889537642697087
MEIS1,down,3,ENSG00000164687,FABP5,-0.19275659510883186
MEIS1,down,4,ENSG00000069482,GAL,-0.18403424991698242
MEIS1,down,5,ENSG00000151287,TEX30,-0.17307311794113805
MEIS1,down,6,ENSG00000187514,PTMA,-0.155089420974584
MEIS1,down,7,ENSG00000026025,VIM,-0.153602156249526
MEIS1,down,8,ENSG00000136997,MYC,-0.15156772462110202
MEIS1,down,9,ENSG00000055118,KCNH2,-0.15090954852569388
MEIS1,down,10,ENSG00000123131,PRDX4,-0.1469514126744653
MIDN,up,1,ENSG00000115738,ID2,1.2899999660232728
MIDN,up,2,ENSG00000251562,MALAT1,0.8366595382326403
MIDN,up,3,ENSG00000227706,RP11-301G19.1,0.7613805050581224
MIDN,up,4,ENSG00000245532,NEAT1,0.693568096088046
MIDN,up,5,ENSG00000114315,HES1,0.6831400810053202
MIDN,up,6,ENSG00000168140,VASN,0.5491760681412755
MIDN,up,7,ENSG00000137193,PIM1,0.5273943876618113
MIDN,up,8,ENSG00000185420,SMYD3,0.5161747486478048
MIDN,up,9,ENSG00000167470,MIDN,0.5138374452093399
MIDN,up,10,ENSG00000100097,LGALS1,0.511476289271579
MIDN,down,1,ENSG00000069482,GAL,-0.6061756470443912
MIDN,down,2,ENSG00000187514,PTMA,-0.5728976398756275
MIDN,down,3,ENSG00000116649,SRM,-0.5156744492739771
MIDN,down,4,ENSG00000069011,PITX1,-0.5087974938246361
MIDN,down,5,ENSG00000165732,DDX21,-0.5015813473817801
MIDN,down,6,ENSG00000096384,HSP90AB1,-0.4902233039850703
MIDN,down,7,ENSG00000239672,NME1,-0.47667959958440187
MIDN,down,8,ENSG00000116161,CACYBP,-0.4583149948762042
MIDN,down,9,ENSG00000099901,RANBP1,-0.45830073985557535
MIDN,down,10,ENSG00000074800,ENO1,-0.45244399079273045
NCL,up,1,ENSG00000115053,NCL,0.659882340107697
NCL,up,2,ENSG00000250361,GYPB,0.18809553587590444
NCL,up,3,ENSG00000160058,BSDC1,0.13202488363623047
NCL,up,4,ENSG00000144591,GMPPA,0.13143042996214294
NCL,up,5,ENSG00000170180,GYPA,0.12922910360527468
NCL,up,6,ENSG00000236824,BCYRN1,0.12915591017199463
NCL,up,7,ENSG00000255198,SNHG9,0.1279414571180824
NCL,up,8,ENSG00000117410,ATP6V0B,0.1200533975233008
NCL,up,9,ENSG00000133639,BTG1,0.11660114516854517
NCL,up,10,ENSG00000159388,BTG2,0.1161970611095533
NCL,down,1,ENSG00000197766,CFD,-0.21589924194614674
NCL,down,2,ENSG00000187837,HIST1H1C,-0.2096321929450927
NCL,down,3,ENSG00000026025,VIM,-0.209142740904701
NCL,down,4,ENSG00000164104,HMGB2,-0.18320483284419517
NCL,down,5,ENSG00000130208,APOC1,-0.18270608575909347
NCL,down,6,ENSG00000069482,GAL,-0.18091054235408505
NCL,down,7,ENSG00000110492,MDK,-0.1734768763364527
NCL,down,8,ENSG00000136490,LIMD2,-0.15496191097414602
NCL,down,9,ENSG00000142227,EMP3,-0.15486561065115195
NCL,down,10,ENSG00000041357,PSMA4,-0.14853664029159883
NIT1,up,1,ENSG00000189171,S100A13,0.6509064975051452
NIT1,up,2,ENSG00000110492,MDK,0.52674772847182
NIT1,up,3,ENSG00000130203,APOE,0.42958739932475315
NIT1,up,4,ENSG00000245532,NEAT1,0.42524284826470204
NIT1,up,5,ENSG00000197746,PSAP,0.3870554720950775
NIT1,up,6,ENSG00000126432,PRDX5,0.37664890968493386
NIT1,up,7,ENSG00000158373,HIST1H2BD,0.3721177933818692
NIT1,up,8,ENSG00000170180,GYPA,0.36062747441705945
NIT1,up,9,ENSG00000115977,AAK1,0.32458675596067504
NIT1,up,10,ENSG00000159388,BTG2,0.3168572030775306
NIT1,down,1,ENSG00000197061,HIST1H4C,-0.8137911396818727
NIT1,down,2,ENSG00000239672,NME1,-0.7364826729874492
NIT1,down,3,ENSG00000227706,RP11-301G19.1,-0.6567410003964479
NIT1,down,4,ENSG00000187514,PTMA,-0.589481600142456
NIT1,down,5,ENSG00000116649,SRM,-0.5862303781870356
NIT1,down,6,ENSG00000130656,HBZ,-0.5304775775384016
NIT1,down,7,ENSG00000167641,PPP1R14A,-0.5012154446797725
NIT1,down,8,ENSG00000143401,ANP32E,-0.4683535086924811
NIT1,down,9,ENSG00000151287,TEX30,-0.46569588239677073
NIT1,down,10,ENSG00000093010,COMT,-0.46509518822915497
OSR2,up,1,ENSG00000197965,MPZL1,1.3388820579257152
OSR2,up,2,ENSG00000137193,PIM1,0.7493828599558382
OSR2,up,3,ENSG00000204472,AIF1,0.7084890948086843
OSR2,up,4,ENSG00000185198,PRSS57,0.6938179802898691
OSR2,up,5,ENSG00000164920,OSR2,0.6718188562569531
OSR2,up,6,ENSG00000185338,SOCS1,0.6398271405600277
OSR2,up,7,ENSG00000204482,LST1,0.5900557892469478
OSR2,up,8,ENSG00000142669,SH3BGRL3,0.583317460455526
OSR2,up,9,ENSG00000163191,S100A11,0.5451667492425725
OSR2,up,10,ENSG00000100097,LGALS1,0.528267345036679
OSR2,down,1,ENSG00000130656,HBZ,-0.5948927244645194
OSR2,down,2,ENSG00000196565,HBG2,-0.591168663069816
OSR2,down,3,ENSG00000170180,GYPA,-0.4000677648634342
OSR2,down,4,ENSG00000198336,MYL4,-0.3969620507523996
OSR2,down,5,ENSG00000069011,PITX1,-0.3947974316536158
OSR2,down,6,ENSG00000279669,RP11-717F1.1,-0.37179345114842965
OSR2,down,7,ENSG00000250361,GYPB,-0.3695760882679176
OSR2,down,8,ENSG00000069482,GAL,-0.3332393826128773
OSR2,down,9,ENSG00000213934,HBG1,-0.3208678247450041
OSR2,down,10,ENSG00000130208,APOC1,-0.28930575157715677
PLK4,up,1,ENSG00000196565,HBG2,0.24992119765519308
PLK4,up,2,ENSG00000130656,HBZ,0.1976877363070442
PLK4,up,3,ENSG00000213934,HBG1,0.1770734790010914
PLK4,up,4,ENSG00000130203,APOE,0.17247454097891704
PLK4,up,5,ENSG00000100097,LGALS1,0.16298817992572007
PLK4,up,6,ENSG00000160888,IER2,0.15541175512412891
PLK4,up,7,ENSG00000026025,VIM,0.15258051767049016
PLK4,up,8,ENSG00000213462,ERV3-1,0.1514645411585571
PLK4,up,9,ENSG00000090238,YPEL3,0.1454050219555501
PLK4,up,10,ENSG00000140941,MAP1LC3B,0.14319302301218234
PLK4,down,1,ENSG00000164104,HMGB2,-0.31515166424436103
PLK4,down,2,ENSG00000187514,PTMA,-0.27752431275670564
PLK4,down,3,ENSG00000116649,SRM,-0.26277467000049365
PLK4,down,4,ENSG00000099901,RANBP1,-0.2515306458277168
PLK4,down,5,ENSG00000197061,HIST1H4C,-0.24417747374350907
PLK4,down,6,ENSG00000115053,NCL,-0.208210122009192
PLK4,down,7,ENSG00000167641,PPP1R14A,-0.2053418114842454
PLK4,down,8,ENSG00000124795,DEK,-0.20340331133757678
PLK4,down,9,ENSG00000119969,HELLS,-0.20264292104244083
PLK4,down,10,ENSG00000185198,PRSS57,-0.2011371521734779
POU3F2,up,1,ENSG00000184486,POU3F2,0.7800950067098336
POU3F2,up,2,ENSG00000250361,GYPB,0.6339190321048104
POU3F2,up,3,ENSG00000196565,HBG2,0.529122011326703
POU3F2,up,4,ENSG00000266976,AC079466.1,0.5188702537877752
POU3F2,up,5,ENSG00000170180,GYPA,0.38718182724766403
POU3F2,up,6,ENSG00000198673,FAM19A2,0.3168970858103297
POU3F2,up,7,ENSG00000251562,MALAT1,0.305547274170746
POU3F2,up,8,ENSG00000245532,NEAT1,0.2916122258081146
POU3F2,up,9,ENSG00000158578,ALAS2,0.2857169294865446
POU3F2,up,10,ENSG00000213934,HBG1,0.2688256334543149
POU3F2,down,1,ENSG00000117450,PRDX1,-0.34614993296786783
POU3F2,down,2,ENSG00000055118,KCNH2,-0.33510987548981164
POU3F2,down,3,ENSG00000164687,FABP5,-0.33018581083595977
POU3F2,down,4,ENSG00000026025,VIM,-0.31243954514039507
POU3F2,down,5,ENSG00000069482,GAL,-0.3085960537726642
POU3F2,down,6,ENSG00000151287,TEX30,-0.3014965323888646
POU3F2,down,7,ENSG00000185198,PRSS57,-0.3003742677341474
POU3F2,down,8,ENSG00000034510,TMSB10,-0.2807302887517956
POU3F2,down,9,ENSG00000181163,NPM1,-0.27739054254561507
POU3F2,down,10,ENSG00000096384,HSP90AB1,-0.2739759750609986
PRDM1,up,1,ENSG00000130656,HBZ,2.530958590048272
PRDM1,up,2,ENSG00000196565,HBG2,1.620863077025481
PRDM1,up,3,ENSG00000213934,HBG1,1.068455522949531
PRDM1,up,4,ENSG00000090013,BLVRB,1.0389744974182205
PRDM1,up,5,ENSG00000158578,ALAS2,1.0315624538893262
PRDM1,up,6,ENSG00000206172,HBA1,0.9883064923792177
PRDM1,up,7,ENSG00000147454,SLC25A37,0.6520600007880271
PRDM1,up,8,ENSG00000279669,RP11-717F1.1,0.6450326960855499
PRDM1,up,9,ENSG00000142669,SH3BGRL3,0.6444773261421353
PRDM1,up,10,ENSG00000130203,APOE,0.6164804285217385
PRDM1,down,1,ENSG00000069482,GAL,-0.9043862705696125
PRDM1,down,2,ENSG00000110492,MDK,-0.7804851925177163
PRDM1,down,3,ENSG00000185198,PRSS57,-0.5978239149302403
PRDM1,down,4,ENSG00000239672,NME1,-0.5937175374809308
PRDM1,down,5,ENSG00000034510,TMSB10,-0.5752646079182887
PRDM1,down,6,ENSG00000116649,SRM,-0.5742806874067204
PRDM1,down,7,ENSG00000162511,LAPTM5,-0.5721622877838104
PRDM1,down,8,ENSG00000055118,KCNH2,-0.5369175139403075
PRDM1,down,9,ENSG00000164292,RHOBTB3,-0.5345063320149603
PRDM1,down,10,ENSG00000026025,VIM,-0.5247387955211205
PRTG,up,1,ENSG00000130656,HBZ,2.060548479497073
PRTG,up,2,ENSG00000158578,ALAS2,1.165042857574662
PRTG,up,3,ENSG00000196565,HBG2,0.9514906102256317
PRTG,up,4,ENSG00000250361,GYPB,0.7112953937144344
PRTG,up,5,ENSG00000213934,HBG1,0.692959172674278
PRTG,up,6,ENSG00000166450,PRTG,0.5313741443756135
PRTG,up,7,ENSG00000235169,SMIM1,0.4767080657919993
PRTG,up,8,ENSG00000251562,MALAT1,0.4749954470471819
PRTG,up,9,ENSG00000245532,NEAT1,0.4287035713941529
PRTG,up,10,ENSG00000170180,GYPA,0.3926348503376236
PRTG,down,1,ENSG00000227706,RP11-301G19.1,-0.612391643224802
PRTG,down,2,ENSG00000143158,MPC2,-0.4452997160107665
PRTG,down,3,ENSG00000108106,UBE2S,-0.42187338144926
PRTG,down,4,ENSG00000117632,STMN1,-0.41223250104420467
PRTG,down,5,ENSG00000197061,HIST1H4C,-0.387001445140983
PRTG,down,6,ENSG00000151287,TEX30,-0.38642713318967364
PRTG,down,7,ENSG00000099901,RANBP1,-0.3723397985017683
PRTG,down,8,ENSG00000185198,PRSS57,-0.3614753230299376
PRTG,down,9,ENSG00000198886,MT-ND4,-0.34999486731118856
PRTG,down,10,ENSG00000198727,MT-CYB,-0.33331525260016787
PTPN1,up,1,ENSG00000130656,HBZ,2.1830059429705546
PTPN1,up,2,ENSG00000245532,NEAT1,0.753671863373044
PTPN1,up,3,ENSG00000196565,HBG2,0.7453506684193736
PTPN1,up,4,ENSG00000206172,HBA1,0.6394280849218945
PTPN1,up,5,ENSG00000182871,COL18A1,0.6291342379430607
PTPN1,up,6,ENSG00000130203,APOE,0.617227125862395
PTPN1,up,7,ENSG00000158578,ALAS2,0.5457311351725087
PTPN1,up,8,ENSG00000213934,HBG1,0.5024403427150814
PTPN1,up,9,ENSG00000090013,BLVRB,0.49641220156264937
PTPN1,up,10,ENSG00000147454,SLC25A37,0.4724068611502909
PTPN1,down,1,ENSG00000108106,UBE2S,-0.5832467262518655
PTPN1,down,2,ENSG00000185198,PRSS57,-0.5819554839360863
PTPN1,down,3,ENSG00000116161,CACYBP,-0.5107051578951813
PTPN1,down,4,ENSG00000099901,RANBP1,-0.4648911994442928
PTPN1,down,5,ENSG00000117410,ATP6V0B,-0.44083608705486454
PTPN1,down,6,ENSG00000117450,PRDX1,-0.4396156952427317
PTPN1,down,7,ENSG00000239672,NME1,-0.42445673592610633
PTPN1,down,8,ENSG00000128228,SDF2L1,-0.4198211583874979
PTPN1,down,9,ENSG00000134333,LDHA,-0.416102985402341
PTPN1,down,10,ENSG00000104341,LAPTM4B,-0.41494171257369156
PTPN12,up,1,ENSG00000130656,HBZ,1.510638520547457
PTPN12,up,2,ENSG00000196565,HBG2,0.5580898103366898
PTPN12,up,3,ENSG00000090013,BLVRB,0.4999386183028621
PTPN12,up,4,ENSG00000127947,PTPN12,0.4708161906521082
PTPN12,up,5,ENSG00000130208,APOC1,0.41833954296470494
PTPN12,up,6,ENSG00000187837,HIST1H1C,0.39599549906179393
PTPN12,up,7,ENSG00000130203,APOE,0.3898605567847013
PTPN12,up,8,ENSG00000147454,SLC25A37,0.36590179283206536
PTPN12,up,9,ENSG00000206172,HBA1,0.3532172233264253
PTPN12,up,10,ENSG00000245532,NEAT1,0.35053400117609507
PTPN12,down,1,ENSG00000185198,PRSS57,-0.45154643686267304
PTPN12,down,2,ENSG00000163191,S100A11,-0.3552884778587815
PTPN12,down,3,ENSG00000178104,PDE4DIP,-0.3197835819885726
PTPN12,down,4,ENSG00000184009,ACTG1,-0.31211557465450224
PTPN12,down,5,ENSG00000185420,SMYD3,-0.29463991994253347
PTPN12,down,6,ENSG00000213719,CLIC1,-0.28155563022802566
PTPN12,down,7,ENSG00000130429,ARPC1B,-0.26037726855682
PTPN12,down,8,ENSG00000151287,TEX30,-0.2575736619181676
PTPN12,down,9,ENSG00000034510,TMSB10,-0.24938455488487432
PTPN12,down,10,ENSG00000117410,ATP6V0B,-0.24741012099242835
PTPN13,up,1,ENSG00000182871,COL18A1,1.1590647414693696
PTPN13,up,2,ENSG00000137193,PIM1,0.7082163536696646
PTPN13,up,3,ENSG00000106991,ENG,0.45702882958578595
PTPN13,up,4,ENSG00000149485,FADS1,0.41198958907954564
PTPN13,up,5,ENSG00000117318,ID3,0.40372511190766036
PTPN13,up,6,ENSG00000104903,LYL1,0.3969826698034964
PTPN13,up,7,ENSG00000130656,HBZ,0.37668649422208356
PTPN13,up,8,ENSG00000186051,TAL2,0.3518154762347888
PTPN13,up,9,ENSG00000251562,MALAT1,0.301705932725458
PTPN13,up,10,ENSG00000130203,APOE,0.2950960915917553
PTPN13,down,1,ENSG00000135363,LMO2,-0.39174956046791687
PTPN13,down,2,ENSG00000108106,UBE2S,-0.3624941877608563
PTPN13,down,3,ENSG00000069482,GAL,-0.3481094061407057
PTPN13,down,4,ENSG00000116649,SRM,-0.30026214377678134
PTPN13,down,5,ENSG00000091317,CMTM6,-0.30007424253355736
PTPN13,down,6,ENSG00000115758,ODC1,-0.28228692210048334
PTPN13,down,7,ENSG00000069011,PITX1,-0.27163544368203696
PTPN13,down,8,ENSG00000119403,PHF19,-0.2701544659422787
PTPN13,down,9,ENSG00000151287,TEX30,-0.26461470131600934
PTPN13,down,10,ENSG00000055118,KCNH2,-0.248577248540837
PTPN9,up,1,ENSG00000130656,HBZ,0.527266512851755
PTPN9,up,2,ENSG00000251562,MALAT1,0.4722480270179923
PTPN9,up,3,ENSG00000196565,HBG2,0.46036107033298324
PTPN9,up,4,ENSG00000169410,PTPN9,0.4362859488076503
PTPN9,up,5,ENSG00000168938,PPIC,0.3875812550404302
PTPN9,up,6,ENSG00000250361,GYPB,0.3767724082855149
PTPN9,up,7,ENSG00000245532,NEAT1,0.356878489153937
PTPN9,up,8,ENSG00000170180,GYPA,0.2565300434424892
PTPN9,up,9,ENSG00000266976,AC079466.1,0.24491508607164245
PTPN9,up,10,ENSG00000069011,PITX1,0.23274309790976802
PTPN9,down,1,ENSG00000108106,UBE2S,-0.37894388265077733
PTPN9,down,2,ENSG00000185198,PRSS57,-0.3703038433617911
PTPN9,down,3,ENSG00000104341,LAPTM4B,-0.28178606045275
PTPN9,down,4,ENSG00000117450,PRDX1,-0.26788692684541515
PTPN9,down,5,ENSG00000213719,CLIC1,-0.24991773123070676
PTPN9,down,6,ENSG00000117410,ATP6V0B,-0.24790166273244518
PTPN9,down,7,ENSG00000116161,CACYBP,-0.2426769972318772
PTPN9,down,8,ENSG00000123131,PRDX4,-0.23196937315499616
PTPN9,down,9,ENSG00000128228,SDF2L1,-0.22289930205036768
PTPN9,down,10,ENSG00000130429,ARPC1B,-0.22210243917015057
RHOXF2BB,up,1,ENSG00000196565,HBG2,1.2380562717953323
RHOXF2BB,up,2,ENSG00000251562,MALAT1,1.1788495105246022
RHOXF2BB,up,3,ENSG00000130656,HBZ,1.1409574637189293
RHOXF2BB,up,4,ENSG00000245532,NEAT1,1.108286673150715
RHOXF2BB,up,5,ENSG00000213934,HBG1,0.8038797356565446
RHOXF2BB,up,6,ENSG00000250361,GYPB,0.7253981288580711
RHOXF2BB,up,7,ENSG00000158578,ALAS2,0.687823092207656
RHOXF2BB,up,8,ENSG00000133639,BTG1,0.6844497462891688
RHOXF2BB,up,9,ENSG00000268621,AC006262.5,0.470572196803163
RHOXF2BB,up,10,ENSG00000187837,HIST1H1C,0.45761467931403166
RHOXF2BB,down,1,ENSG00000069482,GAL,-0.715842251345453
RHOXF2BB,down,2,ENSG00000099901,RANBP1,-0.5734627812741914
RHOXF2BB,down,3,ENSG00000185198,PRSS57,-0.4946957038640415
RHOXF2BB,down,4,ENSG00000134333,LDHA,-0.4885511126838621
RHOXF2BB,down,5,ENSG00000126067,PSMB2,-0.4816051044845354
RHOXF2BB,down,6,ENSG00000115758,ODC1,-0.47559084073664903
RHOXF2BB,down,7,ENSG00000187514,PTMA,-0.4630548363027661
RHOXF2BB,down,8,ENSG00000175130,MARCKSL1,-0.4360853363957653
RHOXF2BB,down,9,ENSG00000055118,KCNH2,-0.43277968999122
RHOXF2BB,down,10,ENSG00000239672,NME1,-0.42358808303649864
RREB1,up,1,ENSG00000130656,HBZ,1.3028611975343694
RREB1,up,2,ENSG00000124098,FAM210B,0.4581689122424528
RREB1,up,3,ENSG00000147689,FAM83A,0.45544856650693516
RREB1,up,4,ENSG00000206172,HBA1,0.40965047748680183
RREB1,up,5,ENSG00000251562,MALAT1,0.39573113479114885
RREB1,up,6,ENSG00000237330,RNF223,0.37901731110015885
RREB1,up,7,ENSG00000130203,APOE,0.37362636029137253
RREB1,up,8,ENSG00000172270,BSG,0.33916006233281515
RREB1,up,9,ENSG00000064886,CHI3L2,0.3332939782642428
RREB1,up,10,ENSG00000158578,ALAS2,0.2975086297243631
RREB1,down,1,ENSG00000239672,NME1,-0.35437128245829186
RREB1,down,2,ENSG00000119403,PHF19,-0.2930755871249823
RREB1,down,3,ENSG00000142669,SH3BGRL3,-0.2761614835924118
RREB1,down,4,ENSG00000108106,UBE2S,-0.2640846574926475
RREB1,down,5,ENSG00000185201,IFITM2,-0.2589222452231372
RREB1,down,6,ENSG00000041357,PSMA4,-0.2560830578513168
RREB1,down,7,ENSG00000115758,ODC1,-0.2560702275431123
RREB1,down,8,ENSG00000189159,HN1,-0.2515447119632075
RREB1,down,9,ENSG00000115457,IGFBP2,-0.25117347972887477
RREB1,down,10,ENSG00000164687,FABP5,-0.24954598958165303
RUNX1T1,up,1,ENSG00000079102,RUNX1T1,0.4334970463524403
RUNX1T1,up,2,ENSG00000245532,NEAT1,0.19325552402968327
RUNX1T1,up,3,ENSG00000026025,VIM,0.19238742482114898
RUNX1T1,up,4,ENSG00000251562,MALAT1,0.15065988256820517
RUNX1T1,up,5,ENSG00000130203,APOE,0.1415365240050731
RUNX1T1,up,6,ENSG00000227706,RP11-301G19.1,0.1045485968237096
RUNX1T1,up,7,ENSG00000139219,COL2A1,0.10132080342458322
RUNX1T1,up,8,ENSG00000051523,CYBA,0.09248546463842142
RUNX1T1,up,9,ENSG00000189171,S100A13,0.09163739903842802
RUNX1T1,up,10,ENSG00000141744,PNMT,0.08840864209322949
RUNX1T1,down,1,ENSG00000130656,HBZ,-0.27117408518413866
RUNX1T1,down,2,ENSG00000196565,HBG2,-0.27086545130893813
RUNX1T1,down,3,ENSG00000170180,GYPA,-0.2621986425000695
RUNX1T1,down,4,ENSG00000250361,GYPB,-0.25122497833079915
RUNX1T1,down,5,ENSG00000135047,CTSL,-0.24109475025055166
RUNX1T1,down,6,ENSG00000213934,HBG1,-0.16476180980046295
RUNX1T1,down,7,ENSG00000197465,GYPE,-0.10504397763044472
RUNX1T1,down,8,ENSG00000069011,PITX1,-0.10128195174892707
RUNX1T1,down,9,ENSG00000279669,RP11-717F1.1,-0.09828567505437807
RUNX1T1,down,10,ENSG00000112576,CCND3,-0.09578793729786378
S1PR2,up,1,ENSG00000130656,HBZ,1.4699387038143739
S1PR2,up,2,ENSG00000196565,HBG2,0.9240810083682393
S1PR2,up,3,ENSG00000206172,HBA1,0.8721655916647171
S1PR2,up,4,ENSG00000104903,LYL1,0.6627190434559095
